file,raw_hrr,scaled_linear,affine_linear,cychrr_t,dataset,target,scenario,ID
A3010.xlsx,0.02847222222222222,0.02319655987846415,0.02286877137755,0.027226162332545295,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3011.xlsx,0.015254237288135583,0.029361385628685944,0.02950187040419482,0.03717527480599958,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3012.xlsx,0.1,0.06882927905268046,0.0691971838390035,0.05854914168995813,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3013.xlsx,0.07695473251028807,0.05057827368398115,0.04913943547766683,0.040552400945050034,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3014.xlsx,0.023529411764705865,0.04858822664392355,0.05052362592848192,0.05849904973809846,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3018.xlsx,0.061764705882352916,0.03922705225622725,0.04013452203415438,0.03210971775721836,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3019.xlsx,0.10132496513249652,0.07594712921478693,0.07413195469292415,0.06591013251299914,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3020.xlsx,0.020833333333333343,0.04437372154875696,0.046881347938424925,0.05368400315208821,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3022.xlsx,0.056318681318681334,0.04977142653286456,0.05282904107476101,0.04868217797841369,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3023.xlsx,0.04651515151515151,0.024198516084086946,0.024247733195601934,0.019350598180385415,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3024.xlsx,0.06283276669446401,0.03864518284244103,0.039004047636064625,0.030499446839426386,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3027.xlsx,0.06944444444444446,0.04308230197659733,0.04163806857501114,0.03492626364966794,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3031.xlsx,0.02572427572427569,0.016911458590460813,0.01653641814073273,0.018013662551305747,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3032.xlsx,0.02578981302385557,0.051350909545372046,0.05309702134112659,0.06144397657357207,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3036.xlsx,0.03541666666666666,0.034524134329487206,0.03250514435485521,0.03645422905174678,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3037.xlsx,0.05620700437773607,0.03153810301825935,0.029896733721234428,0.021900290285264655,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3039.xlsx,0.057461344839985586,0.041238263051033,0.039621069057496246,0.038321522658586946,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3041.xlsx,0.05066666666666668,0.0736290977645254,0.07635453034539612,0.08270112949829257,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3043.xlsx,0.03484848484848486,0.05423741543774019,0.055341055247693074,0.06223327499923241,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3045.xlsx,0.042125941285605144,0.06527946299767473,0.06793288207167622,0.07443673794469427,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3049.xlsx,0.061793045664013405,0.045364310827989196,0.04336343281422613,0.04304742116086683,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3051.xlsx,0.07281284606866002,0.04724715924517327,0.04550277732895168,0.037135867046802315,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3052.xlsx,0.03716216216216216,0.019210063116403095,0.02139337783308492,0.018469411044166613,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3053.xlsx,0.032456140350877176,0.016142384789710862,0.01405554823753491,0.015136026578827353,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3056.xlsx,0.053273809523809536,0.02781330162846036,0.025923828838982248,0.024217606664415192,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3057.xlsx,0.11945031712473574,0.09112367230194598,0.09014250506286557,0.08230008282940868,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3058.xlsx,0.03246753246753249,0.0358244348053523,0.03422724238184978,0.039206656227932825,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3059.xlsx,0.0448464912280702,0.06866885142574754,0.07107021518517172,0.07800864987008181,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3060.xlsx,0.12403993855606758,0.09647826997649646,0.09548608432326847,0.08705066664417527,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3062.xlsx,0.03064479380268858,0.019724236641779285,0.01733160699578106,0.01872023708529871,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3063.xlsx,0.040700040700040664,0.026007664601551548,0.02339558295093018,0.025842441130069213,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3066.xlsx,0.01424014581909318,0.03541468547502807,0.03761180417891873,0.04493369075597318,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3071.xlsx,0.0791151106111736,0.056838351362243904,0.05576326800984094,0.05073187890381187,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A3072.xlsx,0.0803030303030303,0.05415032314457848,0.052627162940888116,0.0438068629557992,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A4000.xlsx,0.02455357142857141,0.007053889400162328,0.008718119933612878,0.010167991176967213,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A4001.xlsx,0.023418367346938775,0.022201729619178507,0.023576091203564162,0.030891108216336154,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A530.xlsx,0.07304754865730477,0.04717753974099959,0.045547843212190305,0.03694588740428569,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A531.xlsx,0.05456349206349203,0.0394114191648536,0.0371888986589588,0.035663321891229144,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A535.xlsx,0.17549325025960538,0.14484446895431655,0.14501567803084817,0.13451008037081713,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A536.xlsx,0.024627896271290448,0.028316150045442617,0.026238715976045428,0.03156828240814797,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A538.xlsx,0.028688524590163928,0.01955533580615316,0.02013706168061243,0.021554341226472356,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A543.xlsx,0.06857142857142857,0.04252161177974011,0.04095967679810323,0.03415062478892273,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A547.xlsx,0.008252427184466024,0.03263506516198597,0.03458136600707401,0.04253444727520326,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A577.xlsx,0.06623931623931623,0.04464177445726481,0.04283753155799232,0.03711376902335869,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A582.xlsx,0.04734848484848481,0.06283950145558968,0.06615013522153172,0.07130704205172285,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
A600.xlsx,0.03194444444444444,0.05451074763026433,0.057385463106229016,0.06343577620173359,Graded-test temporal holdout,load_fraction,exclude HRR >= 0.95,
,0.1090426657289927,0.08579304993455653,0.08681420925239894,0.08306800941257672,ACTES external validation,vo2r,all observations,1.0
,0.07365756577728233,0.05378821440461371,0.056263126429233805,0.04786649571237563,ACTES external validation,vo2r,all observations,2.0
,0.11072555629343216,0.08886967876815438,0.0986516369548221,0.08602873066099344,ACTES external validation,vo2r,all observations,3.0
,0.111737136046078,0.09152805560969976,0.10012343770207578,0.09021062015531718,ACTES external validation,vo2r,all observations,4.0
,0.05825021571840384,0.04404671166856519,0.05430235501439718,0.0414707754182896,ACTES external validation,vo2r,all observations,5.0
,0.03390176315581351,0.030493229285906764,0.03625036890737568,0.031220997310727243,ACTES external validation,vo2r,all observations,6.0
,0.08427816797092301,0.07779274222888463,0.07328641509130149,0.08029960901179704,ACTES external validation,vo2r,all observations,7.0
,0.05857362985641934,0.0431714474574766,0.04656507729248393,0.0407170184803262,ACTES external validation,vo2r,all observations,8.0
,0.05764787158216311,0.042190884026157734,0.04550801669536055,0.040303976718637294,ACTES external validation,vo2r,all observations,9.0
,0.06989062127264803,0.048993851609315416,0.054772747261934415,0.04672277876499742,ACTES external validation,vo2r,all observations,10.0
,0.06412982909208438,0.05114024542023206,0.05900711262901936,0.050206293218567906,ACTES external validation,vo2r,all observations,11.0
,0.02875803177327703,0.033533556727735246,0.03435766252801084,0.03440938963366915,ACTES external validation,vo2r,all observations,12.0
,0.038386242385599796,0.05322842302090305,0.043716551452507746,0.05680151919452203,ACTES external validation,vo2r,all observations,13.0
,0.05976683488644937,0.06322824474126441,0.06143547841143371,0.06782592421610133,ACTES external validation,vo2r,all observations,14.0
,0.06505848656597873,0.049454406030550804,0.04932944233817725,0.04948455901112662,ACTES external validation,vo2r,all observations,15.0
,0.061994585215659655,0.04581822260706519,0.046704188417396694,0.04565043415567527,ACTES external validation,vo2r,all observations,16.0
,0.1472762993150933,0.11776343086869578,0.12275557708230417,0.11416491090458919,ACTES external validation,vo2r,all observations,17.0
,0.056665850969182564,0.03813185377132051,0.03976549046647467,0.035708587574996724,ACTES external validation,vo2r,all observations,18.0
,0.11040591250921333,0.08612501630096336,0.08699118399057941,0.08371394307252082,ACTES external validation,vo2r,exclude each unit target maximum,1.0
,0.07513071709282798,0.05398988123692814,0.05627201660026323,0.04882382562662315,ACTES external validation,vo2r,exclude each unit target maximum,2.0
,0.11154039542759875,0.08943038346433893,0.09920184401657307,0.0867699143933788,ACTES external validation,vo2r,exclude each unit target maximum,3.0
,0.1116928879197581,0.09097685775669301,0.099596138365357,0.08956684263933985,ACTES external validation,vo2r,exclude each unit target maximum,4.0
,0.05858692593799432,0.04385129892139472,0.05410075555886335,0.04146120491299722,ACTES external validation,vo2r,exclude each unit target maximum,5.0
,0.03385320935823064,0.029939778254617837,0.03564917771804954,0.03079183387043283,ACTES external validation,vo2r,exclude each unit target maximum,6.0
,0.0855908201956011,0.07845285729438847,0.07366952895303108,0.08154595192048972,ACTES external validation,vo2r,exclude each unit target maximum,7.0
,0.059206005268521045,0.042864134948021826,0.04613393075002868,0.040771577398036614,ACTES external validation,vo2r,exclude each unit target maximum,8.0
,0.058242170958033225,0.0419304023545004,0.0451369499636179,0.040327821330168295,ACTES external validation,vo2r,exclude each unit target maximum,9.0
,0.07083508912768381,0.049065324296077885,0.054758613875234036,0.047354167667227116,ACTES external validation,vo2r,exclude each unit target maximum,10.0
,0.06473208136702803,0.051280394646059546,0.059128405162017374,0.050404908261046336,ACTES external validation,vo2r,exclude each unit target maximum,11.0
,0.028999695905825577,0.03344808348352384,0.03417731836540788,0.03469854416840587,ACTES external validation,vo2r,exclude each unit target maximum,12.0
,0.03870612773881313,0.05330778593950313,0.04361570089896395,0.05727486518780971,ACTES external validation,vo2r,exclude each unit target maximum,13.0
,0.05997914962121431,0.06299370632222537,0.06106521520350217,0.06774225671696306,ACTES external validation,vo2r,exclude each unit target maximum,14.0
,0.06392755015054599,0.047667077291722926,0.04749377567821888,0.047584990705614415,ACTES external validation,vo2r,exclude each unit target maximum,15.0
,0.06246006413128595,0.04560621104501266,0.04637642235718571,0.04570165265744433,ACTES external validation,vo2r,exclude each unit target maximum,16.0
,0.14623489974933127,0.11698980496977324,0.12230470384946612,0.11249876816127044,ACTES external validation,vo2r,exclude each unit target maximum,17.0
,0.05716159137949503,0.037798329313054865,0.03930487659923346,0.035671506200764425,ACTES external validation,vo2r,exclude each unit target maximum,18.0
,0.10752922401611908,0.08499460712235939,0.08711641655079987,0.0802454954196518,ACTES external validation,vo2r,exclude HRR >= 0.95,1.0
,0.08021949083116606,0.05627203587113505,0.057775779815971616,0.051867600564225694,ACTES external validation,vo2r,exclude HRR >= 0.95,2.0
,0.11295447312966962,0.09172790201837774,0.10287052108591997,0.0875311345915724,ACTES external validation,vo2r,exclude HRR >= 0.95,3.0
,0.09962836859992708,0.08154038831808723,0.0919791205304817,0.0775183870930559,ACTES external validation,vo2r,exclude HRR >= 0.95,4.0
,0.06143122253024627,0.04444157511415486,0.054857007294510526,0.04189108279665965,ACTES external validation,vo2r,exclude HRR >= 0.95,5.0
,0.03427630013485626,0.029331178196215276,0.03492088977970446,0.030944327343723106,ACTES external validation,vo2r,exclude HRR >= 0.95,6.0
,0.08061786176640327,0.07745520151274893,0.07332826927325245,0.07777173457647066,ACTES external validation,vo2r,exclude HRR >= 0.95,7.0
,0.062255975118919823,0.04460849477836916,0.04744227275819831,0.04207139212723809,ACTES external validation,vo2r,exclude HRR >= 0.95,8.0
,0.05944602175746914,0.04423953731551686,0.047366138506932616,0.0422434944262549,ACTES external validation,vo2r,exclude HRR >= 0.95,9.0
,0.07544790395967758,0.05428443112293187,0.061006584596047436,0.04983214999804955,ACTES external validation,vo2r,exclude HRR >= 0.95,10.0
,0.0641824755521911,0.05143528487923736,0.059868458627354224,0.04966352687046785,ACTES external validation,vo2r,exclude HRR >= 0.95,11.0
,0.030199948901409975,0.03306627299883667,0.03296091132768186,0.035354760503264866,ACTES external validation,vo2r,exclude HRR >= 0.95,12.0
,0.03941268974537347,0.05356167618736385,0.042728292026839566,0.05808290070012785,ACTES external validation,vo2r,exclude HRR >= 0.95,13.0
,0.04966876384914225,0.05569302709258282,0.054331361968163336,0.058673132618318524,ACTES external validation,vo2r,exclude HRR >= 0.95,14.0
,0.06045491455488143,0.04704365291524639,0.0478097543259344,0.044740831337733204,ACTES external validation,vo2r,exclude HRR >= 0.95,15.0
,0.06207834642728617,0.04783924916194159,0.04936144930755173,0.0456478115194268,ACTES external validation,vo2r,exclude HRR >= 0.95,16.0
,0.1425801829010531,0.1141470850841247,0.12043924001437478,0.10789033925515554,ACTES external validation,vo2r,exclude HRR >= 0.95,17.0
,0.05975364222230349,0.04061037493396355,0.04170293295326192,0.03723724058078749,ACTES external validation,vo2r,exclude HRR >= 0.95,18.0
,0.14056204924325522,0.11918256428474366,0.11886838767897925,0.11178720906912493,ACTES external validation,power_fraction,all observations,1.0
,0.1278690782806894,0.10778683224981084,0.10706310356673009,0.09712037421289088,ACTES external validation,power_fraction,all observations,2.0
,0.081275323270595,0.06706212649322851,0.06480491998895964,0.06398222074627359,ACTES external validation,power_fraction,all observations,3.0
,0.06653777345511337,0.06718794005306848,0.06549288759734237,0.06892941241636381,ACTES external validation,power_fraction,all observations,4.0
,0.08307176227866835,0.06747362927126752,0.06467934566864986,0.06006340897913383,ACTES external validation,power_fraction,all observations,5.0
,0.08414093027247645,0.06202893748900212,0.0593551312409054,0.05592886879032974,ACTES external validation,power_fraction,all observations,6.0
,0.14425010036100336,0.11927943141335469,0.11843005445682107,0.11248457761009431,ACTES external validation,power_fraction,all observations,7.0
,0.09180535402741678,0.0722483995859266,0.0702486324223193,0.06340835840556183,ACTES external validation,power_fraction,all observations,8.0
,0.14554449130349606,0.12888098816671703,0.12797346542798252,0.12020753525476868,ACTES external validation,power_fraction,all observations,9.0
,0.09255915353754143,0.07141920357212568,0.06982759807674098,0.06609687012417066,ACTES external validation,power_fraction,all observations,10.0
,0.12803530314225708,0.11661923301005472,0.11357812997340838,0.11167685595253314,ACTES external validation,power_fraction,all observations,11.0
,0.04890255414678724,0.038698039264507975,0.036447636940043174,0.03512684386080615,ACTES external validation,power_fraction,all observations,12.0
,0.03232673690288106,0.023035993044908814,0.022457727148832173,0.02451279015077537,ACTES external validation,power_fraction,all observations,13.0
,0.06533604199225868,0.048415666274750635,0.04646311490260051,0.0444382003844115,ACTES external validation,power_fraction,all observations,14.0
,0.04748427135203398,0.03415471009474343,0.03205318627800511,0.030626518038033228,ACTES external validation,power_fraction,all observations,15.0
,0.11922038260756741,0.09826981464559496,0.09737232490516955,0.09228356677326356,ACTES external validation,power_fraction,all observations,16.0
,0.21963670488076656,0.19317680858696124,0.19176941423079968,0.18616864686002643,ACTES external validation,power_fraction,all observations,17.0
,0.13926013205959728,0.115831556467989,0.1144640687635039,0.10832445407199491,ACTES external validation,power_fraction,all observations,18.0
,0.14666037834228784,0.12238846993601851,0.12220866865036616,0.1158501948248518,ACTES external validation,power_fraction,exclude each unit target maximum,1.0
,0.14034605472330722,0.11390120314297646,0.1134371282253033,0.10500192706869305,ACTES external validation,power_fraction,exclude each unit target maximum,2.0
,0.08180328505055494,0.06713083432396219,0.06488009947477999,0.06418859671314735,ACTES external validation,power_fraction,exclude each unit target maximum,3.0
,0.06828876749340583,0.06793069107593477,0.06627799559444474,0.07074334432205759,ACTES external validation,power_fraction,exclude each unit target maximum,4.0
,0.08687432569024633,0.06810892742082894,0.06532874631590975,0.061574371387060595,ACTES external validation,power_fraction,exclude each unit target maximum,5.0
,0.08486064778321382,0.06207842372268038,0.05940846685387603,0.05613547438153028,ACTES external validation,power_fraction,exclude each unit target maximum,6.0
,0.14665426870035342,0.12061803191717478,0.11980957563597722,0.11435932057026256,ACTES external validation,power_fraction,exclude each unit target maximum,7.0
,0.09770120253256176,0.07418955582886387,0.07227343331203746,0.06707444430454432,ACTES external validation,power_fraction,exclude each unit target maximum,8.0
,0.1567887333359634,0.13492940238908763,0.13421174547407053,0.12685967113578997,ACTES external validation,power_fraction,exclude each unit target maximum,9.0
,0.09641578493493899,0.07277152867162469,0.07125129867546133,0.06885090637934443,ACTES external validation,power_fraction,exclude each unit target maximum,10.0
,0.13409360835217202,0.11954420218607213,0.1164888758036384,0.11503945834936508,ACTES external validation,power_fraction,exclude each unit target maximum,11.0
,0.05108737368078977,0.03831023047058284,0.03610960126108484,0.03623165079343453,ACTES external validation,power_fraction,exclude each unit target maximum,12.0
,0.03259612637707174,0.022903264643748478,0.022347718344177002,0.024717063402031832,ACTES external validation,power_fraction,exclude each unit target maximum,13.0
,0.06687336062737065,0.04863807251217655,0.0467173344601334,0.04548380509933883,ACTES external validation,power_fraction,exclude each unit target maximum,14.0
,0.04917477896379192,0.033839241559957524,0.031781996393948284,0.03153616765396899,ACTES external validation,power_fraction,exclude each unit target maximum,15.0
,0.12536628905109934,0.10084681364968781,0.10007911878176619,0.09585754431373648,ACTES external validation,power_fraction,exclude each unit target maximum,16.0
,0.22103351551024333,0.19596715895669822,0.19403460179192802,0.18640502185795718,ACTES external validation,power_fraction,exclude each unit target maximum,17.0
,0.14450760810080102,0.1185009926457717,0.11720606887148308,0.11176984495643394,ACTES external validation,power_fraction,exclude each unit target maximum,18.0
,0.15639339699912874,0.13356024987938683,0.13305811679143087,0.12519235559694847,ACTES external validation,power_fraction,exclude HRR >= 0.95,1.0
,0.14034605472330722,0.11390120314297646,0.1134371282253033,0.10500192706869305,ACTES external validation,power_fraction,exclude HRR >= 0.95,2.0
,0.08324380420543337,0.06942335225694395,0.06683413043770524,0.06514264004851786,ACTES external validation,power_fraction,exclude HRR >= 0.95,3.0
,0.07078997718040961,0.07142912131167893,0.0697204919625076,0.07414807527575203,ACTES external validation,power_fraction,exclude HRR >= 0.95,4.0
,0.08918436539234276,0.06936647681787178,0.06658265305000324,0.0627059470270596,ACTES external validation,power_fraction,exclude HRR >= 0.95,5.0
,0.08815182898224544,0.06577155306615387,0.06282897950724957,0.058357802352598596,ACTES external validation,power_fraction,exclude HRR >= 0.95,6.0
,0.15515161744220585,0.13047355797815272,0.1292375538921596,0.12091651263562937,ACTES external validation,power_fraction,exclude HRR >= 0.95,7.0
,0.09992097555805105,0.07717036993675867,0.07499971303048134,0.06910200198342684,ACTES external validation,power_fraction,exclude HRR >= 0.95,8.0
,0.1587655900420765,0.1370586821457272,0.13637165306978796,0.12886956398636534,ACTES external validation,power_fraction,exclude HRR >= 0.95,9.0
,0.09846316435633778,0.07715601824425203,0.07490798000820574,0.06936490821033969,ACTES external validation,power_fraction,exclude HRR >= 0.95,10.0
,0.13337196568770995,0.11935897258785495,0.11631115182390976,0.11498525187880014,ACTES external validation,power_fraction,exclude HRR >= 0.95,11.0
,0.052553155157880484,0.038732829842547806,0.036551841028465606,0.0366842357053905,ACTES external validation,power_fraction,exclude HRR >= 0.95,12.0
,0.03220995854117701,0.023754305998168322,0.02310302212647076,0.02499297023709049,ACTES external validation,power_fraction,exclude HRR >= 0.95,13.0
,0.06911392494277842,0.051680068929011405,0.049529983709662766,0.04742950260902187,ACTES external validation,power_fraction,exclude HRR >= 0.95,14.0
,0.04947386440959273,0.03478896357279487,0.03260547204389767,0.03194373075354013,ACTES external validation,power_fraction,exclude HRR >= 0.95,15.0
,0.133588628678358,0.11113708002427788,0.10979952786037428,0.10263296621500992,ACTES external validation,power_fraction,exclude HRR >= 0.95,16.0
,0.2190201159093447,0.19351094112824327,0.19174526235048137,0.1839450690843923,ACTES external validation,power_fraction,exclude HRR >= 0.95,17.0
,0.15328322383175208,0.12851843997720983,0.12682235496322342,0.11915056121098695,ACTES external validation,power_fraction,exclude HRR >= 0.95,18.0
